date,day,display_name,estimated_cost_cents_max,estimated_cost_cents_min,estimated_distance_miles,estimated_duration_seconds,ride_type,time
25-Feb-18,Sunday,Lyft Line,345,345,3.04,716,lyft_line,9:30:03
25-Feb-18,Sunday,Lyft Lux,2662,2662,3.04,716,lyft_lux,9:30:03
25-Feb-18,Sunday,Lyft,1016,1016,3.04,716,lyft,9:30:03
25-Feb-18,Sunday,Lyft Plus,1759,1759,3.04,716,lyft_plus,9:30:03
25-Feb-18,Sunday,Lyft Lux SUV,3554,3554,3.04,716,lyft_luxsuv,9:30:03
25-Feb-18,Sunday,Lyft Premier,1817,1817,2.58,583,lyft_premier,9:31:03
25-Feb-18,Sunday,Lyft Line,311,311,2.58,583,lyft_line,9:31:03
25-Feb-18,Sunday,Lyft Lux,2375,2375,2.58,583,lyft_lux,9:31:03
25-Feb-18,Sunday,Lyft,914,914,2.58,583,lyft,9:31:03
25-Feb-18,Sunday,Lyft Plus,1565,1565,2.58,583,lyft_plus,9:31:03
25-Feb-18,Sunday,Lyft Lux SUV,3239,3239,2.58,583,lyft_luxsuv,9:31:03
25-Feb-18,Sunday,Lyft Premier,1748,1748,2.12,685,lyft_premier,9:32:03
25-Feb-18,Sunday,Lyft Line,320,320,2.12,685,lyft_line,9:32:03
25-Feb-18,Sunday,Lyft Lux,2265,2265,2.12,685,lyft_lux,9:32:03
25-Feb-18,Sunday,Lyft,888,888,2.12,685,lyft,9:32:03
25-Feb-18,Sunday,Lyft Plus,1508,1508,2.12,685,lyft_plus,9:32:03
25-Feb-18,Sunday,Lyft Lux SUV,3121,3121,2.12,685,lyft_luxsuv,9:32:03
25-Feb-18,Sunday,Lyft Premier,1923,1923,2.82,639,lyft_premier,9:33:04
25-Feb-18,Sunday,Lyft Line,307,307,2.82,639,lyft_line,9:33:04
25-Feb-18,Sunday,Lyft Lux,2510,2510,2.82,639,lyft_lux,9:33:04
25-Feb-18,Sunday,Lyft,960,960,2.82,639,lyft,9:33:04
25-Feb-18,Sunday,Lyft Plus,1655,1655,2.82,639,lyft_plus,9:33:04
25-Feb-18,Sunday,Lyft Lux SUV,3387,3387,2.82,639,lyft_luxsuv,9:33:04
25-Feb-18,Sunday,Lyft Premier,2074,2074,3.11,728,lyft_premier,9:34:03
25-Feb-18,Sunday,Lyft Line,340,340,3.11,728,lyft_line,9:34:03
25-Feb-18,Sunday,Lyft Lux,2701,2701,3.11,728,lyft_lux,9:34:03
25-Feb-18,Sunday,Lyft,1030,1030,3.11,728,lyft,9:34:03
25-Feb-18,Sunday,Lyft Plus,1785,1785,3.11,728,lyft_plus,9:34:03
25-Feb-18,Sunday,Lyft Lux SUV,3597,3597,3.11,728,lyft_luxsuv,9:34:03
25-Feb-18,Sunday,Lyft Premier,2047,2047,3.08,703,lyft_premier,9:35:03
25-Feb-18,Sunday,Lyft Line,336,336,3.08,703,lyft_line,9:35:03
25-Feb-18,Sunday,Lyft Lux,2668,2668,3.08,703,lyft_lux,9:35:03
25-Feb-18,Sunday,Lyft,1017,1017,3.08,703,lyft,9:35:03
25-Feb-18,Sunday,Lyft Plus,1761,1761,3.08,703,lyft_plus,9:35:03
25-Feb-18,Sunday,Lyft Lux SUV,3560,3560,3.08,703,lyft_luxsuv,9:35:03
25-Feb-18,Sunday,Lyft Premier,2514,2514,4.17,896,lyft_premier,9:36:03
25-Feb-18,Sunday,Lyft Line,775,775,4.17,896,lyft_line,9:36:03
25-Feb-18,Sunday,Lyft Lux,3270,3270,4.17,896,lyft_lux,9:36:03
25-Feb-18,Sunday,Lyft,1230,1230,4.17,896,lyft,9:36:03
25-Feb-18,Sunday,Lyft Plus,2161,2161,4.17,896,lyft_plus,9:36:03
25-Feb-18,Sunday,Lyft Lux SUV,4218,4218,4.17,896,lyft_luxsuv,9:36:03
25-Feb-18,Sunday,Lyft Premier,1850,1850,2.71,581,lyft_premier,9:37:04
25-Feb-18,Sunday,Lyft Line,314,314,2.71,581,lyft_line,9:37:04
25-Feb-18,Sunday,Lyft Lux,2421,2421,2.71,581,lyft_lux,9:37:04
25-Feb-18,Sunday,Lyft,925,925,2.71,581,lyft,9:37:04
25-Feb-18,Sunday,Lyft Plus,1592,1592,2.71,581,lyft_plus,9:37:04
25-Feb-18,Sunday,Lyft Lux SUV,3289,3289,2.71,581,lyft_luxsuv,9:37:04
25-Feb-18,Sunday,Lyft Premier,1685,1685,2.29,524,lyft_premier,9:38:04
25-Feb-18,Sunday,Lyft Line,315,315,2.29,524,lyft_line,9:38:04
25-Feb-18,Sunday,Lyft Lux,2206,2206,2.29,524,lyft_lux,9:38:04
25-Feb-18,Sunday,Lyft,852,852,2.29,524,lyft,9:38:04
25-Feb-18,Sunday,Lyft Plus,1452,1452,2.29,524,lyft_plus,9:38:04
25-Feb-18,Sunday,Lyft Lux SUV,3054,3054,2.29,524,lyft_luxsuv,9:38:04
25-Feb-18,Sunday,Lyft Premier,2373,2373,3.77,871,lyft_premier,9:39:03
25-Feb-18,Sunday,Lyft Line,997,997,3.77,871,lyft_line,9:39:03
25-Feb-18,Sunday,Lyft Lux,3083,3083,3.77,871,lyft_lux,9:39:03
25-Feb-18,Sunday,Lyft,1217,1217,3.77,871,lyft,9:39:03
25-Feb-18,Sunday,Lyft Plus,2041,2041,3.77,871,lyft_plus,9:39:03
25-Feb-18,Sunday,Lyft Lux SUV,4015,4015,3.77,871,lyft_luxsuv,9:39:03
25-Feb-18,Sunday,Lyft Premier,2269,2269,3.68,761,lyft_premier,9:40:03
25-Feb-18,Sunday,Lyft Line,648,648,3.68,761,lyft_line,9:40:03
25-Feb-18,Sunday,Lyft Lux,2961,2961,3.68,761,lyft_lux,9:40:03
25-Feb-18,Sunday,Lyft,1117,1117,3.68,761,lyft,9:40:03
25-Feb-18,Sunday,Lyft Plus,1951,1951,3.68,761,lyft_plus,9:40:03
25-Feb-18,Sunday,Lyft Lux SUV,3880,3880,3.68,761,lyft_luxsuv,9:40:03
25-Feb-18,Sunday,Lyft Premier,2250,2250,3.38,856,lyft_premier,9:41:03
25-Feb-18,Sunday,Lyft Line,613,613,3.38,856,lyft_line,9:41:03
25-Feb-18,Sunday,Lyft Lux,2917,2917,3.38,856,lyft_lux,9:41:03
25-Feb-18,Sunday,Lyft,1115,1115,3.38,856,lyft,9:41:03
25-Feb-18,Sunday,Lyft Plus,1937,1937,3.38,856,lyft_plus,9:41:03
25-Feb-18,Sunday,Lyft Lux SUV,3833,3833,3.38,856,lyft_luxsuv,9:41:03
25-Feb-18,Sunday,Lyft Premier,1754,1754,2.13,690,lyft_premier,9:42:03
25-Feb-18,Sunday,Lyft Line,320,320,2.13,690,lyft_line,9:42:03
25-Feb-18,Sunday,Lyft Lux,2272,2272,2.13,690,lyft_lux,9:42:03
25-Feb-18,Sunday,Lyft,890,890,2.13,690,lyft,9:42:03
25-Feb-18,Sunday,Lyft Plus,1513,1513,2.13,690,lyft_plus,9:42:03
25-Feb-18,Sunday,Lyft Lux SUV,3129,3129,2.13,690,lyft_luxsuv,9:42:03
25-Feb-18,Sunday,Lyft Premier,1696,1696,1.54,432,lyft_premier,9:43:03
25-Feb-18,Sunday,Lyft Line,318,318,1.54,432,lyft_line,9:43:03
25-Feb-18,Sunday,Lyft Lux,2248,2248,1.54,432,lyft_lux,9:43:03
25-Feb-18,Sunday,Lyft,859,859,1.54,432,lyft,9:43:03
25-Feb-18,Sunday,Lyft Plus,1457,1457,1.54,432,lyft_plus,9:43:03
25-Feb-18,Sunday,Lyft Lux SUV,3265,3265,1.54,432,lyft_luxsuv,9:43:03
25-Feb-18,Sunday,Lyft Premier,2988,2988,3.01,742,lyft_premier,9:44:04
25-Feb-18,Sunday,Lyft Line,930,930,3.01,742,lyft_line,9:44:04
25-Feb-18,Sunday,Lyft Lux,3939,3939,3.01,742,lyft_lux,9:44:04
25-Feb-18,Sunday,Lyft,1453,1453,3.01,742,lyft,9:44:04
25-Feb-18,Sunday,Lyft Plus,2560,2560,3.01,742,lyft_plus,9:44:04
25-Feb-18,Sunday,Lyft Lux SUV,5279,5279,3.01,742,lyft_luxsuv,9:44:04
25-Feb-18,Sunday,Lyft Premier,1561,1561,2.03,462,lyft_premier,9:45:04
25-Feb-18,Sunday,Lyft Line,310,310,2.03,462,lyft_line,9:45:04
25-Feb-18,Sunday,Lyft Lux,2048,2048,2.03,462,lyft_lux,9:45:04
25-Feb-18,Sunday,Lyft,794,794,2.03,462,lyft,9:45:04
25-Feb-18,Sunday,Lyft Plus,1345,1345,2.03,462,lyft_plus,9:45:04
25-Feb-18,Sunday,Lyft Lux SUV,2881,2881,2.03,462,lyft_luxsuv,9:45:04
25-Feb-18,Sunday,Lyft Premier,1908,1908,2.57,726,lyft_premier,9:46:03
25-Feb-18,Sunday,Lyft Line,325,325,2.57,726,lyft_line,9:46:03
25-Feb-18,Sunday,Lyft Lux,2477,2477,2.57,726,lyft_lux,9:46:03
25-Feb-18,Sunday,Lyft,957,957,2.57,726,lyft,9:46:03
25-Feb-18,Sunday,Lyft Plus,1644,1644,2.57,726,lyft_plus,9:46:03
25-Feb-18,Sunday,Lyft Lux SUV,3353,3353,2.57,726,lyft_luxsuv,9:46:03
25-Feb-18,Sunday,Lyft Premier,2448,2448,2.22,569,lyft_premier,9:47:03
25-Feb-18,Sunday,Lyft Line,748,748,2.22,569,lyft_line,9:47:03
25-Feb-18,Sunday,Lyft Lux,3248,3248,2.22,569,lyft_lux,9:47:03
25-Feb-18,Sunday,Lyft,1207,1207,2.22,569,lyft,9:47:03
25-Feb-18,Sunday,Lyft Plus,2097,2097,2.22,569,lyft_plus,9:47:03
25-Feb-18,Sunday,Lyft Lux SUV,4523,4523,2.22,569,lyft_luxsuv,9:47:03
25-Feb-18,Sunday,Lyft Premier,2290,2290,1.95,536,lyft_premier,9:48:03
25-Feb-18,Sunday,Lyft Line,714,714,1.95,536,lyft_line,9:48:03
25-Feb-18,Sunday,Lyft Lux,3043,3043,1.95,536,lyft_lux,9:48:03
25-Feb-18,Sunday,Lyft,1134,1134,1.95,536,lyft,9:48:03
25-Feb-18,Sunday,Lyft Plus,1962,1962,1.95,536,lyft_plus,9:48:03
25-Feb-18,Sunday,Lyft Lux SUV,4299,4299,1.95,536,lyft_luxsuv,9:48:03
25-Feb-18,Sunday,Lyft Premier,2243,2243,3.51,799,lyft_premier,9:49:03
25-Feb-18,Sunday,Lyft Line,598,598,3.51,799,lyft_line,9:49:03
25-Feb-18,Sunday,Lyft Lux,2920,2920,3.51,799,lyft_lux,9:49:03
25-Feb-18,Sunday,Lyft,1107,1107,3.51,799,lyft,9:49:03
25-Feb-18,Sunday,Lyft Plus,1930,1930,3.51,799,lyft_plus,9:49:03
25-Feb-18,Sunday,Lyft Lux SUV,3836,3836,3.51,799,lyft_luxsuv,9:49:03
25-Feb-18,Sunday,Lyft Premier,1590,1590,1.83,592,lyft_premier,9:50:03
25-Feb-18,Sunday,Lyft Line,309,309,1.83,592,lyft_line,9:50:03
25-Feb-18,Sunday,Lyft Lux,2066,2066,1.83,592,lyft_lux,9:50:03
25-Feb-18,Sunday,Lyft,812,812,1.83,592,lyft,9:50:03
25-Feb-18,Sunday,Lyft Plus,1372,1372,1.83,592,lyft_plus,9:50:03
25-Feb-18,Sunday,Lyft Lux SUV,2904,2904,1.83,592,lyft_luxsuv,9:50:03
25-Feb-18,Sunday,Lyft Premier,1892,1892,2.83,591,lyft_premier,9:51:04
25-Feb-18,Sunday,Lyft Line,312,312,2.83,591,lyft_line,9:51:04
25-Feb-18,Sunday,Lyft Lux,2477,2477,2.83,591,lyft_lux,9:51:04
25-Feb-18,Sunday,Lyft,944,944,2.83,591,lyft,9:51:04
25-Feb-18,Sunday,Lyft Plus,1628,1628,2.83,591,lyft_plus,9:51:04
25-Feb-18,Sunday,Lyft Lux SUV,3350,3350,2.83,591,lyft_luxsuv,9:51:04
25-Feb-18,Sunday,Lyft Premier,2026,2026,2.08,577,lyft_premier,9:52:03
25-Feb-18,Sunday,Lyft Line,344,344,2.08,577,lyft_line,9:52:03
25-Feb-18,Sunday,Lyft Lux,2667,2667,2.08,577,lyft_lux,9:52:03
25-Feb-18,Sunday,Lyft,1012,1012,2.08,577,lyft,9:52:03
25-Feb-18,Sunday,Lyft Plus,1740,1740,2.08,577,lyft_plus,9:52:03
25-Feb-18,Sunday,Lyft Lux SUV,3724,3724,2.08,577,lyft_luxsuv,9:52:03
25-Feb-18,Sunday,Lyft Premier,1983,1983,3.02,636,lyft_premier,9:53:04
25-Feb-18,Sunday,Lyft Line,325,325,3.02,636,lyft_line,9:53:04
25-Feb-18,Sunday,Lyft Lux,2592,2592,3.02,636,lyft_lux,9:53:04
25-Feb-18,Sunday,Lyft,986,986,3.02,636,lyft,9:53:04
25-Feb-18,Sunday,Lyft Plus,1706,1706,3.02,636,lyft_plus,9:53:04
25-Feb-18,Sunday,Lyft Lux SUV,3476,3476,3.02,636,lyft_luxsuv,9:53:04
25-Feb-18,Sunday,Lyft Premier,1922,1922,2.85,613,lyft_premier,9:54:03
25-Feb-18,Sunday,Lyft Line,327,327,2.85,613,lyft_line,9:54:03
25-Feb-18,Sunday,Lyft Lux,2511,2511,2.85,613,lyft_lux,9:54:03
25-Feb-18,Sunday,Lyft,962,962,2.85,613,lyft,9:54:03
25-Feb-18,Sunday,Lyft Plus,1655,1655,2.85,613,lyft_plus,9:54:03
25-Feb-18,Sunday,Lyft Lux SUV,3387,3387,2.85,613,lyft_luxsuv,9:54:03
25-Feb-18,Sunday,Lyft Premier,1659,1659,2.25,507,lyft_premier,9:55:03
25-Feb-18,Sunday,Lyft Line,319,319,2.25,507,lyft_line,9:55:03
25-Feb-18,Sunday,Lyft Lux,2174,2174,2.25,507,lyft_lux,9:55:03
25-Feb-18,Sunday,Lyft,839,839,2.25,507,lyft,9:55:03
25-Feb-18,Sunday,Lyft Plus,1429,1429,2.25,507,lyft_plus,9:55:03
25-Feb-18,Sunday,Lyft Lux SUV,3019,3019,2.25,507,lyft_luxsuv,9:55:03
25-Feb-18,Sunday,Lyft Premier,1615,1615,1.97,565,lyft_premier,9:56:03
25-Feb-18,Sunday,Lyft Line,312,312,1.97,565,lyft_line,9:56:03
25-Feb-18,Sunday,Lyft Lux,2105,2105,1.97,565,lyft_lux,9:56:03
25-Feb-18,Sunday,Lyft,822,822,1.97,565,lyft,9:56:03
25-Feb-18,Sunday,Lyft Plus,1393,1393,1.97,565,lyft_plus,9:56:03
25-Feb-18,Sunday,Lyft Lux SUV,2945,2945,1.97,565,lyft_luxsuv,9:56:03
25-Feb-18,Sunday,Lyft Premier,2141,2141,1.7,499,lyft_premier,9:57:04
25-Feb-18,Sunday,Lyft Line,394,394,1.7,499,lyft_line,9:57:04
25-Feb-18,Sunday,Lyft Lux,2849,2849,1.7,499,lyft_lux,9:57:04
25-Feb-18,Sunday,Lyft,1066,1066,1.7,499,lyft,9:57:04
25-Feb-18,Sunday,Lyft Plus,1835,1835,1.7,499,lyft_plus,9:57:04
25-Feb-18,Sunday,Lyft Lux SUV,4087,4087,1.7,499,lyft_luxsuv,9:57:04
25-Feb-18,Sunday,Lyft Premier,1849,1849,2.53,660,lyft_premier,9:58:03
25-Feb-18,Sunday,Lyft Line,306,306,2.53,660,lyft_line,9:58:03
25-Feb-18,Sunday,Lyft Lux,2407,2407,2.53,660,lyft_lux,9:58:03
25-Feb-18,Sunday,Lyft,928,928,2.53,660,lyft,9:58:03
25-Feb-18,Sunday,Lyft Plus,1593,1593,2.53,660,lyft_plus,9:58:03
25-Feb-18,Sunday,Lyft Lux SUV,3276,3276,2.53,660,lyft_luxsuv,9:58:03
25-Feb-18,Sunday,Lyft Premier,1939,1939,2.85,631,lyft_premier,9:59:03
25-Feb-18,Sunday,Lyft Line,321,321,2.85,631,lyft_line,9:59:03
25-Feb-18,Sunday,Lyft Lux,2530,2530,2.85,631,lyft_lux,9:59:03
25-Feb-18,Sunday,Lyft,972,972,2.85,631,lyft,9:59:03
25-Feb-18,Sunday,Lyft Plus,1670,1670,2.85,631,lyft_plus,9:59:03
25-Feb-18,Sunday,Lyft Lux SUV,3408,3408,2.85,631,lyft_luxsuv,9:59:03
25-Feb-18,Sunday,Lyft Premier,1918,1918,2.45,786,lyft_premier,10:00:03
25-Feb-18,Sunday,Lyft Line,319,319,2.45,786,lyft_line,10:00:03
25-Feb-18,Sunday,Lyft Lux,2479,2479,2.45,786,lyft_lux,10:00:03
25-Feb-18,Sunday,Lyft,966,966,2.45,786,lyft,10:00:03
25-Feb-18,Sunday,Lyft Plus,1654,1654,2.45,786,lyft_plus,10:00:03
25-Feb-18,Sunday,Lyft Lux SUV,3356,3356,2.45,786,lyft_luxsuv,10:00:03
25-Feb-18,Sunday,Lyft Premier,1793,1793,2.16,734,lyft_premier,10:01:03
25-Feb-18,Sunday,Lyft Line,309,309,2.16,734,lyft_line,10:01:03
25-Feb-18,Sunday,Lyft Lux,2318,2318,2.16,734,lyft_lux,10:01:03
25-Feb-18,Sunday,Lyft,909,909,2.16,734,lyft,10:01:03
25-Feb-18,Sunday,Lyft Plus,1547,1547,2.16,734,lyft_plus,10:01:03
25-Feb-18,Sunday,Lyft Lux SUV,3180,3180,2.16,734,lyft_luxsuv,10:01:03
25-Feb-18,Sunday,Lyft Premier,1535,1535,1.86,498,lyft_premier,10:02:03
25-Feb-18,Sunday,Lyft Line,314,314,1.86,498,lyft_line,10:02:03
25-Feb-18,Sunday,Lyft Lux,2007,2007,1.86,498,lyft_lux,10:02:03
25-Feb-18,Sunday,Lyft,784,784,1.86,498,lyft,10:02:03
25-Feb-18,Sunday,Lyft Plus,1324,1324,1.86,498,lyft_plus,10:02:03
25-Feb-18,Sunday,Lyft Lux SUV,2838,2838,1.86,498,lyft_luxsuv,10:02:03
25-Feb-18,Sunday,Lyft Premier,1809,1809,2.52,594,lyft_premier,10:03:03
25-Feb-18,Sunday,Lyft Line,310,310,2.52,594,lyft_line,10:03:03
25-Feb-18,Sunday,Lyft Lux,2361,2361,2.52,594,lyft_lux,10:03:03
25-Feb-18,Sunday,Lyft,912,912,2.52,594,lyft,10:03:03
25-Feb-18,Sunday,Lyft Plus,1559,1559,2.52,594,lyft_plus,10:03:03
25-Feb-18,Sunday,Lyft Lux SUV,3224,3224,2.52,594,lyft_luxsuv,10:03:03
25-Feb-18,Sunday,Lyft Premier,1887,1887,2.38,777,lyft_premier,10:04:03
25-Feb-18,Sunday,Lyft Line,314,314,2.38,777,lyft_line,10:04:03
25-Feb-18,Sunday,Lyft Lux,2440,2440,2.38,777,lyft_lux,10:04:03
25-Feb-18,Sunday,Lyft,951,951,2.38,777,lyft,10:04:03
25-Feb-18,Sunday,Lyft Plus,1628,1628,2.38,777,lyft_plus,10:04:03
25-Feb-18,Sunday,Lyft Lux SUV,3314,3314,2.38,777,lyft_luxsuv,10:04:03
25-Feb-18,Sunday,Lyft Premier,2529,2529,4.14,934,lyft_premier,10:05:03
25-Feb-18,Sunday,Lyft Line,781,781,4.14,934,lyft_line,10:05:03
25-Feb-18,Sunday,Lyft Lux,3285,3285,4.14,934,lyft_lux,10:05:03
25-Feb-18,Sunday,Lyft,1239,1239,4.14,934,lyft,10:05:03
25-Feb-18,Sunday,Lyft Plus,2175,2175,4.14,934,lyft_plus,10:05:03
25-Feb-18,Sunday,Lyft Lux SUV,4236,4236,4.14,934,lyft_luxsuv,10:05:03
25-Feb-18,Sunday,Lyft Premier,1676,1676,2.36,472,lyft_premier,10:06:03
25-Feb-18,Sunday,Lyft Line,520,520,2.36,472,lyft_line,10:06:03
25-Feb-18,Sunday,Lyft Lux,2200,2200,2.36,472,lyft_lux,10:06:03
25-Feb-18,Sunday,Lyft,950,950,2.36,472,lyft,10:06:03
25-Feb-18,Sunday,Lyft Plus,1443,1443,2.36,472,lyft_plus,10:06:03
25-Feb-18,Sunday,Lyft Lux SUV,3047,3047,2.36,472,lyft_luxsuv,10:06:03
25-Feb-18,Sunday,Lyft Premier,2026,2026,3.08,671,lyft_premier,10:07:04
25-Feb-18,Sunday,Lyft Line,332,332,3.08,671,lyft_line,10:07:04
25-Feb-18,Sunday,Lyft Lux,2645,2645,3.08,671,lyft_lux,10:07:04
25-Feb-18,Sunday,Lyft,1006,1006,3.08,671,lyft,10:07:04
25-Feb-18,Sunday,Lyft Plus,1743,1743,3.08,671,lyft_plus,10:07:04
25-Feb-18,Sunday,Lyft Lux SUV,3535,3535,3.08,671,lyft_luxsuv,10:07:04
25-Feb-18,Sunday,Lyft Premier,1746,1746,2.41,563,lyft_premier,10:08:03
25-Feb-18,Sunday,Lyft Line,316,316,2.41,563,lyft_line,10:08:03
25-Feb-18,Sunday,Lyft Lux,2283,2283,2.41,563,lyft_lux,10:08:03
25-Feb-18,Sunday,Lyft,879,879,2.41,563,lyft,10:08:03
25-Feb-18,Sunday,Lyft Plus,1504,1504,2.41,563,lyft_plus,10:08:03
25-Feb-18,Sunday,Lyft Lux SUV,3139,3139,2.41,563,lyft_luxsuv,10:08:03
25-Feb-18,Sunday,Lyft Premier,1910,1910,2.69,679,lyft_premier,10:09:04
25-Feb-18,Sunday,Lyft Line,315,315,2.69,679,lyft_line,10:09:04
25-Feb-18,Sunday,Lyft Lux,2487,2487,2.69,679,lyft_lux,10:09:04
25-Feb-18,Sunday,Lyft,956,956,2.69,679,lyft,10:09:04
25-Feb-18,Sunday,Lyft Plus,1645,1645,2.69,679,lyft_plus,10:09:04
25-Feb-18,Sunday,Lyft Lux SUV,3363,3363,2.69,679,lyft_luxsuv,10:09:04
25-Feb-18,Sunday,Lyft Premier,1848,1848,2.41,710,lyft_premier,10:10:03
25-Feb-18,Sunday,Lyft Line,307,307,2.41,710,lyft_line,10:10:03
25-Feb-18,Sunday,Lyft Lux,2398,2398,2.41,710,lyft_lux,10:10:03
25-Feb-18,Sunday,Lyft,930,930,2.41,710,lyft,10:10:03
25-Feb-18,Sunday,Lyft Plus,1593,1593,2.41,710,lyft_plus,10:10:03
25-Feb-18,Sunday,Lyft Lux SUV,3266,3266,2.41,710,lyft_luxsuv,10:10:03
25-Feb-18,Sunday,Lyft Premier,1932,1932,2.83,643,lyft_premier,10:11:03
25-Feb-18,Sunday,Lyft Line,318,318,2.83,643,lyft_line,10:11:03
25-Feb-18,Sunday,Lyft Lux,2521,2521,2.83,643,lyft_lux,10:11:03
25-Feb-18,Sunday,Lyft,965,965,2.83,643,lyft,10:11:03
25-Feb-18,Sunday,Lyft Plus,1663,1663,2.83,643,lyft_plus,10:11:03
25-Feb-18,Sunday,Lyft Lux SUV,3400,3400,2.83,643,lyft_luxsuv,10:11:03
25-Feb-18,Sunday,Lyft Premier,1866,1866,2.68,618,lyft_premier,10:12:03
25-Feb-18,Sunday,Lyft Line,308,308,2.68,618,lyft_line,10:12:03
25-Feb-18,Sunday,Lyft Lux,2436,2436,2.68,618,lyft_lux,10:12:03
25-Feb-18,Sunday,Lyft,934,934,2.68,618,lyft,10:12:03
25-Feb-18,Sunday,Lyft Plus,1606,1606,2.68,618,lyft_plus,10:12:03
25-Feb-18,Sunday,Lyft Lux SUV,3307,3307,2.68,618,lyft_luxsuv,10:12:03
25-Feb-18,Sunday,Lyft Premier,1668,1668,2.15,561,lyft_premier,10:13:03
25-Feb-18,Sunday,Lyft Line,304,304,2.15,561,lyft_line,10:13:03
25-Feb-18,Sunday,Lyft Lux,2177,2177,2.15,561,lyft_lux,10:13:03
25-Feb-18,Sunday,Lyft,845,845,2.15,561,lyft,10:13:03
25-Feb-18,Sunday,Lyft Plus,1437,1437,2.15,561,lyft_plus,10:13:03
25-Feb-18,Sunday,Lyft Lux SUV,3024,3024,2.15,561,lyft_luxsuv,10:13:03
25-Feb-18,Sunday,Lyft Premier,1605,1605,1.91,577,lyft_premier,10:14:03
25-Feb-18,Sunday,Lyft Line,303,303,1.91,577,lyft_line,10:14:03
25-Feb-18,Sunday,Lyft Lux,2089,2089,1.91,577,lyft_lux,10:14:03
25-Feb-18,Sunday,Lyft,818,818,1.91,577,lyft,10:14:03
25-Feb-18,Sunday,Lyft Plus,1385,1385,1.91,577,lyft_plus,10:14:03
25-Feb-18,Sunday,Lyft Lux SUV,2929,2929,1.91,577,lyft_luxsuv,10:14:03
25-Feb-18,Sunday,Lyft Premier,1873,1873,2.57,673,lyft_premier,10:15:03
25-Feb-18,Sunday,Lyft Line,310,310,2.57,673,lyft_line,10:15:03
25-Feb-18,Sunday,Lyft Lux,2437,2437,2.57,673,lyft_lux,10:15:03
25-Feb-18,Sunday,Lyft,939,939,2.57,673,lyft,10:15:03
25-Feb-18,Sunday,Lyft Plus,1613,1613,2.57,673,lyft_plus,10:15:03
25-Feb-18,Sunday,Lyft Lux SUV,3308,3308,2.57,673,lyft_luxsuv,10:15:03
25-Feb-18,Sunday,Lyft Premier,1728,1728,2.41,536,lyft_premier,10:16:04
25-Feb-18,Sunday,Lyft Line,304,304,2.41,536,lyft_line,10:16:04
25-Feb-18,Sunday,Lyft Lux,2262,2262,2.41,536,lyft_lux,10:16:04
25-Feb-18,Sunday,Lyft,870,870,2.41,536,lyft,10:16:04
25-Feb-18,Sunday,Lyft Plus,1488,1488,2.41,536,lyft_plus,10:16:04
25-Feb-18,Sunday,Lyft Lux SUV,3116,3116,2.41,536,lyft_luxsuv,10:16:04
25-Feb-18,Sunday,Lyft Premier,1870,1870,2.65,635,lyft_premier,10:17:03
25-Feb-18,Sunday,Lyft Line,309,309,2.65,635,lyft_line,10:17:03
25-Feb-18,Sunday,Lyft Lux,2439,2439,2.65,635,lyft_lux,10:17:03
25-Feb-18,Sunday,Lyft,936,936,2.65,635,lyft,10:17:03
25-Feb-18,Sunday,Lyft Plus,1610,1610,2.65,635,lyft_plus,10:17:03
25-Feb-18,Sunday,Lyft Lux SUV,3311,3311,2.65,635,lyft_luxsuv,10:17:03
25-Feb-18,Sunday,Lyft Premier,1816,1816,2.37,682,lyft_premier,10:18:04
25-Feb-18,Sunday,Lyft Line,311,311,2.37,682,lyft_line,10:18:04
25-Feb-18,Sunday,Lyft Lux,2359,2359,2.37,682,lyft_lux,10:18:04
25-Feb-18,Sunday,Lyft,915,915,2.37,682,lyft,10:18:04
25-Feb-18,Sunday,Lyft Plus,1565,1565,2.37,682,lyft_plus,10:18:04
25-Feb-18,Sunday,Lyft Lux SUV,3224,3224,2.37,682,lyft_luxsuv,10:18:04
25-Feb-18,Sunday,Lyft Premier,1888,1888,2.58,691,lyft_premier,10:19:03
25-Feb-18,Sunday,Lyft Line,751,751,2.58,691,lyft_line,10:19:03
25-Feb-18,Sunday,Lyft Lux,2455,2455,2.58,691,lyft_lux,10:19:03
25-Feb-18,Sunday,Lyft,829,829,2.58,691,lyft,10:19:03
25-Feb-18,Sunday,Lyft Plus,1626,1626,2.58,691,lyft_plus,10:19:03
25-Feb-18,Sunday,Lyft Lux SUV,3328,3328,2.58,691,lyft_luxsuv,10:19:03
25-Feb-18,Sunday,Lyft Premier,1614,1614,1.99,555,lyft_premier,10:20:03
25-Feb-18,Sunday,Lyft Line,304,304,1.99,555,lyft_line,10:20:03
25-Feb-18,Sunday,Lyft Lux,2105,2105,1.99,555,lyft_lux,10:20:03
25-Feb-18,Sunday,Lyft,821,821,1.99,555,lyft,10:20:03
25-Feb-18,Sunday,Lyft Plus,1392,1392,1.99,555,lyft_plus,10:20:03
25-Feb-18,Sunday,Lyft Lux SUV,2945,2945,1.99,555,lyft_luxsuv,10:20:03
25-Feb-18,Sunday,Lyft Premier,1428,1428,1.62,449,lyft_premier,10:21:03
25-Feb-18,Sunday,Lyft Line,397,397,1.62,449,lyft_line,10:21:03
25-Feb-18,Sunday,Lyft Lux,1870,1870,1.62,449,lyft_lux,10:21:03
25-Feb-18,Sunday,Lyft,735,735,1.62,449,lyft,10:21:03
